,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
7086,132,FHA,,,COQUITLAM,2021-04-11,2021-04-22,,,Restaurant/Bar/Lounge,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,73,,F22-1445 Records_Part6.pdf,
7087,133,FHA,,,SURREY,2021-04-11,2021-04-21,,,Personal Care,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-12,No,No,Yes,,No,15-2021,73,15-2021,F22-1445 Records_Part6.pdf,
7088,134,FHA,,,SURREY,2021-04-11,2021-04-20,,,Restaurant/Bar/Lounge,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,73,,F22-1445 Records_Part6.pdf,
7089,135,FHA,,,LANGLEY,2021-04-11,2021-04-19,,,Office,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-12,No,No,Yes,,No,15-2021,73,15-2021,F22-1445 Records_Part6.pdf,
7090,136,FHA,,,DELTA,2021-04-11,2021-04-14,,,Farm/Agriculture,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,73,,F22-1445 Records_Part6.pdf,
7091,137,FHA,,,BURNABY,2021-04-11,2021-04-11,,,Retail,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,73,,F22-1445 Records_Part6.pdf,
7092,138,FHA,,,LANGLEY,2021-04-11,2021-04-11,,,Restaurant/Bar/Lounge,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,73,,F22-1445 Records_Part6.pdf,
7093,139,FHA,,,LANGLEY,2021-04-11,2021-04-11,,,Restaurant/Bar/Lounge,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,73,,F22-1445 Records_Part6.pdf,
7094,140,VCH,,,Vancouver,2021-04-11,,2021-04-11,2021-04-29,"Maintenance/Trades/Construction",,3,"Managedwithoutclosure(notclosed)",No,No,No,,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7095,141,NHA,,,Unknown,2021-04-11,2021-04-26,,,"Shelter/SRO/CongregateHousing",3,3,"Open (ifopen,reason fornon-closure)",No,No,No,,"Unknown",No,No,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7096,142,FHA,,,LANGLEY,2021-04-12,2021-05-23,,,Manufacturing/Industry,10,10,[1] Closed,Yes,No,Unknown,2021-04-13,Yes,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7097,143,FHA,,,PORT COQUIT,2021-04-12,2021-05-14,,,Food Processing,6,6,,No,No,Unknown,,No,No,No,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7098,144,FHA,,,LANGLEY,2021-04-12,2021-05-07,,,Retail,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-16,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7099,145,FHA,,,DELTA,2021-04-12,2021-05-02,,,Food Processing,14,14,[1] Closed,Yes,Yes,Unknown,2021-04-17,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7100,146,FHA,,,PORT COQUIT,2021-04-12,2021-04-25,,,Restaurant/Bar/Lounge,6,6,[1] Closed,Yes,Yes,Unknown,2021-04-14,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7101,147,FHA,,,SURREY,2021-04-12,2021-04-25,,,Transportation,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-14,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7102,148,FHA,,,SURREY,2021-04-12,2021-04-24,,,Manufacturing/Industry,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-15,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7103,149,FHA,,,SURREY,2021-04-12,2021-04-24,,,Office,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-14,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7104,150,FHA,,,CHILLIWACK,2021-04-12,2021-04-23,,,Transportation,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-13,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7105,151,FHA,,,SURREY,2021-04-12,2021-04-23,,,Retail,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-13,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7106,152,FHA,,,BURNABY,2021-04-12,2021-04-22,,,Office,9,9,[1] Closed,Yes,No,Unknown,2021-04-13,Yes,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7107,153,FHA,,,BURNABY,2021-04-12,2021-04-20,,,Retail,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-13,No,No,Yes,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7108,154,FHA,,,DELTA,2021-04-12,2021-04-19,,,Manufacturing/Industry,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7109,155,FHA,,,PITT MEADO,2021-04-12,2021-04-18,,,Manufacturing/Industry,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7110,156,FHA,,,PORT COQUIT,2021-04-12,2021-04-16,,,Manufacturing/Industry,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7111,157,FHA,,,BURNABY,2021-04-12,2021-04-15,,,Other,9,9,,No,No,Unknown,,No,No,No,,No,15-2021,74,,F22-1445 Records_Part6.pdf,
7112,158,FHA,,,SURREY,2021-04-12,2021-04-14,,,Other,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7113,159,FHA,,,MISSION,2021-04-12,2021-04-13,,,Farm/Agriculture,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7114,160,VCH,,,Vancouver,2021-04-12,,2021-04-12,2021-05-01,Office,,4,"Partiallyclosed orwidespread isolationby PH",Yes,No,No,,Yes,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7115,161,NHA,,,Unknown,2021-04-12,2021-04-29,,,Manufacturing/Industry,6,6,"Open (ifopen,reason fornon-closure)",No,No,No,,"Unknown",No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7116,162,FHA,,,DELTA,2021-04-13,2021-05-21,,,Transportation,17,17,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7117,163,FHA,,,BURNABY,2021-04-13,2021-05-04,,,Gym/Fitness,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-18,No,No,Yes,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7118,164,FHA,,,SURREY,2021-04-13,2021-05-04,,,Transportation,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7119,165,FHA,,,ABBOTSFORD,2021-04-13,2021-04-28,,,Gym/Fitness,15,15,[1] Closed,Yes,Yes,Unknown,2021-04-15,No,No,Yes,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7120,166,FHA,,,SURREY,2021-04-13,2021-04-25,,,"Maintenance/Trades/Construction",5,5,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7121,167,FHA,,,SURREY,2021-04-13,2021-04-21,,,Gym/Fitness,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7122,168,VIHA,,,Victoria,2021-04-13,,2021-04-02,2021-04-17,Gym/Fitness,0,6,Closed,Yes,Yes,No,,"Unknown",No,No,262,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7123,169,VIHA,,,Victoria,2021-04-13,,2021-04-11,2021-04-23,Other,0,7,Closed,Yes,No,Yes,,"Unknown",No,No,256,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7124,170,VCH,,,Vancouver,2021-04-13,,2021-04-13,2021-05-05,School/Daycare,,19,"Partiallyclosed orwidespread isolationby PH",Yes,No,No,2021-04-16,Yes,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7125,171,NHA,,,Unknown,2021-04-13,2021-05-06,,,Manufacturing/Industry,5,7,"Voluntaryclosure",Yes,No,Yes,,"Unknown",No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7126,172,FHA,,,DELTA,2021-04-14,2021-05-19,,,Warehouse,6,6,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7127,173,FHA,,,DELTA,2021-04-14,2021-05-09,,,Retail,11,11,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7128,174,FHA,,,PORT COQUIT,2021-04-14,2021-05-06,,,"Maintenance/Trades/Construction",5,5,[1] Closed,Yes,Yes,Unknown,2021-04-14,No,No,Yes,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7129,175,FHA,,,SURREY,2021-04-14,2021-05-06,,,Restaurant/Bar/Lounge,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,75,,F22-1445 Records_Part6.pdf,
7130,176,FHA,,,ABBOTSFORD,2021-04-14,2021-05-03,,,Farm/Agriculture,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-15,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7131,177,FHA,,,PORT COQUIT,2021-04-14,2021-04-27,,,Manufacturing/Industry,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-18,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7132,178,FHA,,,SURREY,2021-04-14,2021-04-27,,,Retail,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-16,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7133,179,FHA,,,BURNABY,2021-04-14,2021-04-27,,,Transportation,7,7,,No,No,Unknown,,No,No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7134,180,FHA,,,SURREY,2021-04-14,2021-04-24,,,Restaurant/Bar/Lounge,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-15,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7135,181,FHA,,,SURREY,2021-04-14,2021-04-24,,,Retail,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-14,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7136,182,VCH,,,Vancouver,2021-04-14,,2021-04-14,2021-05-05,Manufacturing/Industry,,4,"Partiallyclosed orwidespread isolationby PH",Yes,No,No,,Yes,No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7137,183,NHA,,,Unknown,2021-04-14,2021-04-29,,,"Maintenance/Trades/Construction",3,4,"Voluntaryclosure",Yes,No,Yes,,"Unknown",No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7138,184,FHA,,,BURNABY,2021-04-15,2021-05-11,,,Manufacturing/Industry,25,25,[1] Closed,Yes,Yes,Unknown,2021-04-18,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7139,185,FHA,,,BURNABY,2021-04-15,2021-05-08,,,Transportation,12,12,[1] Closed,Yes,Yes,Unknown,2021-04-16,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7140,186,FHA,,,LANGLEY,2021-04-15,2021-05-06,,,Restaurant/Bar/Lounge,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-16,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7141,187,FHA,,,SURREY,2021-04-15,2021-04-30,,,Gym/Fitness,13,13,[1] Closed,Yes,Yes,Unknown,2021-04-16,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7142,188,FHA,,,LANGLEY,2021-04-15,2021-04-29,,,Manufacturing/Industry,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-17,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7143,189,VCH,,,Vancouver,2021-04-15,,2021-04-15,2021-05-01,Office,,3,"Partiallyclosed orwidespread isolationby PH",Yes,No,No,,Yes,No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7144,190,FHA,,,LANGLEY,2021-04-16,2021-05-08,,,Retail,11,11,,No,No,Unknown,,No,No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7145,191,FHA,,,BURNABY,2021-04-16,2021-05-06,,,Other,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7146,192,FHA,,,SURREY,2021-04-16,2021-04-30,,,Retail,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-18,No,No,Yes,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7147,193,FHA,,,DELTA,2021-04-16,2021-04-26,,,Retail,7,7,,No,No,Unknown,,No,No,No,,No,15-2021,76,,F22-1445 Records_Part6.pdf,
7148,194,FHA,,,CHILLIWACK,2021-04-16,2021-04-21,,,Gym/Fitness,3,3,,No,No,Unknown,,No,No,No,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7149,195,VCH,,,Vancouver,2021-04-16,,2021-04-16,2021-05-09,Retail,,21,"Orderedclosed byPH",Yes,Yes,No,2021-04-21,No,No,No,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7150,196,VCH,,,Richmond,2021-04-16,,2021-04-16,2021-05-04,Other,,4,"Managedwithoutclosure(notclosed)",No,No,No,,No,No,Yes,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7151,197,VCH,,,Vancouver,2021-04-16,,2021-04-16,2021-05-01,Office,,3,"Partiallyclosed orwidespread isolationby PH",Yes,No,No,,Yes,No,No,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7152,198,FHA,,,BURNABY,2021-04-17,2021-04-29,,,Manufacturing/Industry,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-18,No,No,Yes,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7153,199,FHA,,,PORT COQUIT,2021-04-17,2021-04-26,,,Transportation,4,4,,No,No,Unknown,,No,No,No,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7154,200,VCH,,,West Vancouv,2021-04-17,,2021-04-17,2021-05-14,"Maintenance/Trades/Construction",,12,"Orderedclosed byPH",Yes,Yes,No,2021-04-24,No,No,No,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7155,201,VCH,,,North Vancou,2021-04-17,,2021-04-17,2021-05-02,Retail,,3,"Managedwithoutclosure(notclosed)",No,No,No,,No,No,Yes,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7156,202,NHA,,,Unknown,2021-04-17,2021-05-20,,,"Health Care Facility(Acute/LTC)",,5,"Open (ifopen,reason fornon-closure)",No,No,No,,"Unknown",No,No,,No,15-2021,77,,F22-1445 Records_Part6.pdf,
7157,203,FHA,,,PORT COQUIT,2021-04-18,2021-05-06,,,Gym/Fitness,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-19,No,No,Yes,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7158,204,FHA,,,SURREY,2021-04-18,2021-05-05,,,Retail,13,13,[1] Closed,Yes,Yes,Unknown,2021-04-20,No,No,Yes,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7159,205,FHA,,,SURREY,2021-04-18,2021-05-05,,,Gym/Fitness,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7160,206,FHA,,,ABBOTSFORD,2021-04-18,2021-04-18,,,Other,5,5,,No,No,Unknown,,No,No,No,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7161,207,VCH,,,North Vancou,2021-04-18,,2021-04-18,2021-05-12,School/Daycare,,11,"Orderedclosed byPH",Yes,Yes,No,2021-04-06,No,No,No,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7162,208,NHA,,,Unknown,2021-04-18,2021-05-06,,,"Maintenance/Trades/Construction",3,3,"Voluntaryclosure",Yes,No,Yes,,"Unknown",No,No,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7163,209,FHA,,,COQUITLAM,2021-04-19,2021-05-26,,,Office,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-20,No,No,Yes,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7164,210,FHA,,,DELTA,2021-04-19,2021-05-17,,,Retail,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,77,,F22-1445 Records_Part6.pdf,
7165,211,FHA,,,BBOTSFORD,2021-04-19,2021-05-16,,,Retail,9,9,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7166,212,FHA,,,ANGLEY,2021-04-19,2021-05-10,,,Food Processing,7,7,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7167,213,FHA,,,ELTA,2021-04-19,2021-05-07,,,Transportation,4,4,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7168,214,FHA,,,URNABY,2021-04-19,2021-05-07,,,Office,10,10,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7169,215,FHA,,,APLE RIDGE,2021-04-19,2021-05-05,,,Retail,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-21,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7170,216,FHA,,,URREY,2021-04-19,2021-05-04,,,Manufacturing/Industry,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-20,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7171,217,FHA,,,URREY,2021-04-19,2021-05-03,,,Retail,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-20,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7172,218,FHA,,,ANGLEY,2021-04-19,2021-05-03,,,Manufacturing/Industry,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-21,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7173,219,FHA,,,ELTA,2021-04-19,2021-05-01,,,Food Processing,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7174,220,FHA,,,URNABY,2021-04-19,2021-05-01,,,Office,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7175,221,FHA,,,ORT COQUIT,2021-04-19,2021-04-30,,,Manufacturing/Industry,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-22,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7176,222,FHA,,,URREY,2021-04-19,2021-04-29,,,Manufacturing/Industry,5,5,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7177,223,FHA,,,ANGLEY,2021-04-19,2021-04-29,,,Manufacturing/Industry,4,4,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7178,224,FHA,,,URREY,2021-04-19,2021-04-29,,,Office,6,6,[1] Closed,Yes,No,Unknown,2021-04-21,Yes,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7179,225,FHA,,,ELTA,2021-04-19,2021-04-26,,,Farm/Agriculture,5,5,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7180,226,FHA,,,URREY,2021-04-19,2021-04-20,,,Office,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7181,227,VCH,,,ichmond,2021-04-19,,2021-04-19,2021-05-11,Food Processing,,5,"Managedwithoutclosure(notclosed)",No,No,No,,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7182,228,FHA,,,ANGLEY,2021-04-20,2021-05-09,,,"Maintenance/Trades/Construction",35,35,,No,No,Unknown,,No,No,No,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7183,229,FHA,,,OQUITLAM,2021-04-20,2021-05-06,,,Manufacturing/Industry,7,7,[1] Closed,Yes,Yes,Unknown,2021-04-21,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7184,230,FHA,,,BBOTSFORD,2021-04-20,2021-05-05,,,Personal Care,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-22,No,No,Yes,,No,16-2021,78,,F22-1445 Records_Part6.pdf,
7185,231,FHA,,,ELTA,2021-04-20,2021-05-04,,,Transportation,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-21,No,No,Yes,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7186,232,FHA,,,URNABY,2021-04-20,2021-05-04,,,Manufacturing/Industry,5,5,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7187,233,FHA,,,URREY,2021-04-20,2021-05-03,,,Personal Care,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-21,No,No,Yes,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7188,234,FHA,,,BBOTSFORD,2021-04-20,2021-05-02,,,Office,3,3,[1] Closed,Yes,No,Unknown,2021-04-21,Yes,No,Yes,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7189,235,FHA,,,URNABY,2021-04-20,2021-05-01,,,"Maintenance/Trades/Construction",4,4,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7190,236,FHA,,,ELTA,2021-04-20,2021-04-30,,,"Maintenance/Trades/Construction",3,3,[1] Closed,Yes,No,Unknown,2021-04-21,Yes,No,Yes,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7191,237,FHA,,,URNABY,2021-04-20,2021-04-30,,,"Maintenance/Trades/Construction",5,5,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7192,238,FHA,,,BBOTSFORD,2021-04-20,2021-04-29,,,Office,4,4,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7193,239,FHA,,,URREY,2021-04-20,2021-04-28,,,Warehouse,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7194,240,FHA,,,URREY,2021-04-20,2021-04-27,,,Gym/Fitness,11,11,[1] Closed,Yes,Yes,Unknown,2021-04-20,No,No,Yes,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7195,241,FHA,,,ORT COQUIT,2021-04-20,2021-04-20,,,Gym/Fitness,5,5,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7196,242,FHA,,,ANGLEY,2021-04-20,2021-04-20,,,Personal Care,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7197,243,VIHA,,,uncan,2021-04-20,,2021-04-15,2021-04-20,Office,0,3,Open,No,No,No,,"Unknown",No,Yes,259,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7198,244,VIHA,,,anaimo,2021-04-20,,2021-04-09,2021-04-20,Food Processing,0,3,Open,No,No,No,,"Unknown",No,Yes,259,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7199,245,NHA,,,nknown,2021-04-20,2021-04-26,,,Restaurant/Bar/Lounge,4,4,"Voluntaryclosure",Yes,No,Yes,,"Unknown",No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7200,246,FHA,,,HILLIWACK,2021-04-21,2021-05-18,,,First Responder,6,6,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7201,247,FHA,,,URREY,2021-04-21,2021-05-13,,,Manufacturing/Industry,3,3,[1] Closed,Yes,Yes,Unknown,2021-04-22,No,No,Yes,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7202,248,FHA,,,URREY,2021-04-21,2021-05-07,,,Transportation,6,6,,No,No,Unknown,,No,No,No,,No,16-2021,79,,F22-1445 Records_Part6.pdf,
7203,249,FHA,,,URNABY,2021-04-21,2021-05-01,,,"Maintenance/Trades/Construction",3,3,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7204,250,FHA,,,BBOTSFORD,2021-04-21,2021-05-01,,,Farm/Agriculture,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7205,251,VIHA,,,ictoria,2021-04-21,,2021-04-20,2021-04-27,Office,0,10,Closed,Yes,No,Yes,,"Unknown",No,No,252,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7206,252,VIHA,,,ictoria,2021-04-21,,2021-04-20,2021-04-21,Other,0,3,Open,No,No,No,,"Unknown",No,Yes,258,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7207,253,VIHA,,,ictoria,2021-04-21,,2021-04-17,2021-04-26,Hospitality/Services,0,4,Open,No,No,No,,"Unknown",No,Yes,253,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7208,254,VCH,,,ancouver,2021-04-21,,2021-04-21,2021-05-11,Retail,,5,"Partiallyclosed orwidespread isolationby PH",Yes,No,No,,Yes,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7209,255,FHA,,,APLE RIDGE,2021-04-22,2021-05-14,,,Manufacturing/Industry,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-23,No,No,Yes,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7210,256,FHA,,,ANGLEY,2021-04-22,2021-05-13,,,Manufacturing/Industry,19,19,[1] Closed,Yes,Yes,Unknown,2021-04-23,No,No,Yes,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7211,257,FHA,,,BBOTSFORD,2021-04-22,2021-05-12,,,Manufacturing/Industry,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7212,258,FHA,,,URNABY,2021-04-22,2021-05-11,,,Gym/Fitness,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7213,259,FHA,,,ANGLEY,2021-04-22,2021-05-10,,,Retail,6,6,[1] Closed,Yes,Yes,Unknown,2021-04-23,No,No,Yes,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7214,260,FHA,,,URREY,2021-04-22,2021-05-05,,,Office,4,4,[1] Closed,Yes,Yes,Unknown,2021-04-23,No,No,Yes,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7215,261,FHA,,,URREY,2021-04-22,2021-05-04,,,Restaurant/Bar/Lounge,5,5,[1] Closed,Yes,Yes,Unknown,2021-04-22,No,No,Yes,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7216,262,FHA,,,BBOTSFORD,2021-04-22,2021-05-04,,,Retail,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7217,263,FHA,,,URREY,2021-04-22,2021-04-29,,,"Maintenance/Trades/Construction",4,4,[1] Closed,Yes,Yes,Unknown,2021-04-24,No,No,Yes,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7218,264,FHA,,,ANGLEY,2021-04-22,2021-04-29,,,Gym/Fitness,4,4,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7219,265,FHA,,,ELTA,2021-04-22,2021-04-27,,,Other,3,3,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
7220,266,FHA,,,URREY,2021-04-23,2021-06-09,,,Retail,15,15,,No,No,Unknown,,No,No,No,,No,16-2021,80,,F22-1445 Records_Part6.pdf,
